"GA","BMI","eta_base"
19.5,21.2,-2.60778109019443
19.6,21.2,-2.60059178148898
19.7,21.2,-2.5931812392426
19.8,21.2,-2.58554973636175
19.9,21.2,-2.57769806298558
20,21.2,-2.56962749766506
20.1,21.2,-2.56133981363057
20.2,21.2,-2.55283730480381
20.3,21.2,-2.54412275334804
20.4,21.2,-2.53519941845945
20.5,21.2,-2.52607105832268
20.6,21.2,-2.51674190909237
20.7,21.2,-2.50721665651143
20.8,21.2,-2.4975004440171
20.9,21.2,-2.48759886788319
21,21.2,-2.4775179367985
21.1,21.2,-2.46726406398162
21.2,21.2,-2.45684407094821
21.3,21.2,-2.44626514547189
21.4,21.2,-2.43553482006459
21.5,21.2,-2.424660971504
21.6,21.2,-2.41365178814562
21.7,21.2,-2.40251573695961
21.8,21.2,-2.39126155319729
21.9,21.2,-2.3798982176519
22,21.2,-2.36843436397073
22.1,21.2,-2.35687702314337
22.2,21.2,-2.34523303333177
22.3,21.2,-2.33350936268995
22.4,21.2,-2.32171305532233
22.5,21.2,-2.30985115763232
22.6,21.2,-2.29793071602329
22.7,21.2,-2.28595877689863
22.8,21.2,-2.27394238108196
22.9,21.2,-2.261888533521
23,21.2,-2.2498041784169
23.1,21.2,-2.23769617494159
23.2,21.2,-2.22557126156799
23.3,21.2,-2.21343603405031
23.4,21.2,-2.20129692538269
23.5,21.2,-2.18916016927577
23.6,21.2,-2.1770317762906
23.7,21.2,-2.16491752148395
23.8,21.2,-2.1528229130043
23.9,21.2,-2.14075316011363
24,21.2,-2.12871316986236
24.1,21.2,-2.11670752593021
24.2,21.2,-2.10474044876067
24.3,21.2,-2.09281579666725
24.4,21.2,-2.08093705723062
24.5,21.2,-2.06910730925436
24.6,21.2,-2.05732921683542
24.7,21.2,-2.04560503575161
24.8,21.2,-2.03393658684574
24.9,21.2,-2.02232523616705
25,21.2,-2.01077191468667
10,21.3,-3.0844889667508
10.1,21.3,-3.07755274010101
10.2,21.3,-3.07061651345122
10.3,21.3,-3.06368028680143
10.4,21.3,-3.05674406015164
10.5,21.3,-3.04980783350185
10.6,21.3,-3.04287160685206
10.7,21.3,-3.03593538020227
10.8,21.3,-3.02899915355248
10.9,21.3,-3.02206292690269
11,21.3,-3.0151267002529
11.1,21.3,-3.00819060164976
11.2,21.3,-3.00125530852244
11.3,21.3,-2.99432225162325
11.4,21.3,-2.98739363495025
11.5,21.3,-2.98047240005453
11.6,21.3,-2.97356212218622
11.7,21.3,-2.96666691908558
11.8,21.3,-2.9597914063968
11.9,21.3,-2.95294062770828
12,21.3,-2.94611996484782
12.1,21.3,-2.93933508724592
12.2,21.3,-2.93259189755342
12.3,21.3,-2.92589645539832
12.4,21.3,-2.9192549272553
12.5,21.3,-2.91267353551517
12.6,21.3,-2.90615849759737
12.7,21.3,-2.89971598205997
12.8,21.3,-2.89335206217838
12.9,21.3,-2.8870726612563
13,21.3,-2.88088352022447
13.1,21.3,-2.87479016108738
13.2,21.3,-2.86879783182749
13.3,21.3,-2.86291148434831
13.4,21.3,-2.85713575149913
13.5,21.3,-2.85147489638122
13.6,21.3,-2.84593278967663
13.7,21.3,-2.84051290370875
13.8,21.3,-2.835218274887
13.9,21.3,-2.83005147067699
14,21.3,-2.82501460003168
14.1,21.3,-2.82010929442309
14.2,21.3,-2.81533666621656
14.3,21.3,-2.81069732634818
14.4,21.3,-2.80619138474662
14.5,21.3,-2.8018184139297
14.6,21.3,-2.79757740771477
14.7,21.3,-2.79346621916368
14.8,21.3,-2.78948173806934
14.9,21.3,-2.78562030910985
15,21.3,-2.78187777682988
15.1,21.3,-2.77824948508262
15.2,21.3,-2.77473025878512
15.3,21.3,-2.7713144442423
15.4,21.3,-2.76799592659492
15.5,21.3,-2.76476811678435
15.6,21.3,-2.7616239808522
15.7,21.3,-2.75855607388697
15.8,21.3,-2.75555654066856
15.9,21.3,-2.75261713047379
16,21.3,-2.74972924147733
16.1,21.3,-2.74688393566895
16.2,21.3,-2.74407194700384
16.3,21.3,-2.74128372634047
16.4,21.3,-2.73850946728736
16.5,21.3,-2.73573911846341
16.6,21.3,-2.73296242060967
16.7,21.3,-2.73016894020359
16.8,21.3,-2.72734808888093
16.9,21.3,-2.72448915400975
17,21.3,-2.72158133473221
17.1,21.3,-2.71861376606141
17.2,21.3,-2.71557554896664
17.3,21.3,-2.71245578413886
17.4,21.3,-2.70924359695841
17.5,21.3,-2.70592816969666
17.6,21.3,-2.70249877362706
17.7,21.3,-2.69894479113396
17.8,21.3,-2.69525574677962
17.9,21.3,-2.69142134308034
18,21.3,-2.6874314768125
18.1,21.3,-2.68327626423853
18.2,21.3,-2.6789462080065
18.3,21.3,-2.67443418698636
18.4,21.3,-2.66973511462293
18.5,21.3,-2.66484425806068
18.6,21.3,-2.65975693443536
18.7,21.3,-2.65446864423163
18.8,21.3,-2.64897527167988
18.9,21.3,-2.64327311660667
19,21.3,-2.63735888672941
19.1,21.3,-2.63122971629764
19.2,21.3,-2.62488320633227
19.3,21.3,-2.61831741242067
19.4,21.3,-2.61153084762194
19.5,21.3,-2.6045225201467
19.6,21.3,-2.59729193100368
19.7,21.3,-2.58983905945058
19.8,21.3,-2.58216438724049
19.9,21.3,-2.57426891335917
20,21.3,-2.56615412520425
20.1,21.3,-2.5578220048527
20.2,21.3,-2.54927505507287
20.3,21.3,-2.54051626687462
20.4,21.3,-2.53154910830079
20.5,21.3,-2.52237754638264
20.6,21.3,-2.51300602612143
20.7,21.3,-2.50343944210671
20.8,21.3,-2.49368314662233
20.9,21.3,-2.48374294478873
21,21.3,-2.47362505414133
21.1,21.3,-2.46333609674536
21.2,21.3,-2.45288310296309
21.3,21.3,-2.44227346941479
21.4,21.3,-2.43151493745898
21.5,21.3,-2.42061559272001
21.6,21.3,-2.40958383239999
21.7,21.3,-2.39842833231571
21.8,21.3,-2.38715803656511
21.9,21.3,-2.37578213477217
22,21.3,-2.36430941587998
22.1,21.3,-2.35274689315006
22.2,21.3,-2.34110135212567
22.3,21.3,-2.32937970834212
22.4,21.3,-2.31758895328517
22.5,21.3,-2.3057360807395
22.6,21.3,-2.29382808448982
22.7,21.3,-2.28187195832081
22.8,21.3,-2.26987469043741
22.9,21.3,-2.25784323316863
23,21.3,-2.24578447809694
23.1,21.3,-2.23370523177558
23.2,21.3,-2.22161218005877
23.3,21.3,-2.20951186608204
23.4,21.3,-2.19741067022082
23.5,21.3,-2.18531477356707
23.6,21.3,-2.17323013406315
23.7,21.3,-2.16116247414713
23.8,21.3,-2.14911724934879
23.9,21.3,-2.13709961631143
24,21.3,-2.12511442946678
24.1,21.3,-2.11316621987586
24.2,21.3,-2.10125915536347
24.3,21.3,-2.08939704162444
24.4,21.3,-2.07758331362073
24.5,21.3,-2.06582099753724
24.6,21.3,-2.05411270485221
24.7,21.3,-2.04246063872478
24.8,21.3,-2.03086656737904
24.9,21.3,-2.01933180424557
25,21.3,-2.00785722767679
10,21.4,-3.07621384769631
10.1,21.4,-3.06936033170803
10.2,21.4,-3.06250681571974
10.3,21.4,-3.05565329973146
10.4,21.4,-3.04879978374317
10.5,21.4,-3.04194626775489
10.6,21.4,-3.0350927517666
10.7,21.4,-3.02823923577832
10.8,21.4,-3.02138571979003
10.9,21.4,-3.01453220380175
11,21.4,-3.00767868781346
11.1,21.4,-3.00082529808926
11.2,21.4,-2.99397270314546
11.3,21.4,-2.98712232303895
11.4,21.4,-2.98027635107237
11.5,21.4,-2.9734377181014
11.6,21.4,-2.96660998868074
11.7,21.4,-2.95979726985524
11.8,21.4,-2.95300416657367
11.9,21.4,-2.946235711729
12,21.4,-2.93949727645364
12.1,21.4,-2.93279451948263
12.2,21.4,-2.92613333277142
12.3,21.4,-2.91951976525259
12.4,21.4,-2.91295997270538
12.5,21.4,-2.90646016682521
12.6,21.4,-2.90002655433609
12.7,21.4,-2.89366529310066
12.8,21.4,-2.88738244569892
12.9,21.4,-2.88118392473914
13,21.4,-2.87507546045667
13.1,21.4,-2.86906256416055
13.2,21.4,-2.86315047313784
13.3,21.4,-2.85734412859662
13.4,21.4,-2.85164815269078
13.5,21.4,-2.84606679782615
13.6,21.4,-2.84060392398936
13.7,21.4,-2.83526299280839
13.8,21.4,-2.83004702999725
13.9,21.4,-2.82495859232612
14,21.4,-2.81999977805254
14.1,21.4,-2.81517220795311
14.2,21.4,-2.81047698369777
14.3,21.4,-2.80591470552716
14.4,21.4,-2.80148547267456
14.5,21.4,-2.79718884696236
14.6,21.4,-2.79302380744786
14.7,21.4,-2.78898814085302
14.8,21.4,-2.7850786351756
14.9,21.4,-2.78129153260157
15,21.4,-2.7776225751835
15.1,21.4,-2.77406700428247
15.2,21.4,-2.77061954232343
15.3,21.4,-2.7672744331192
15.4,21.4,-2.76402545931841
15.5,21.4,-2.76086592937034
15.6,21.4,-2.75778870682448
15.7,21.4,-2.75478624427723
15.8,21.4,-2.75185058401638
15.9,21.4,-2.74897337282666
16,21.4,-2.7461459063906
16.1,21.4,-2.74335914420589
16.2,21.4,-2.74060371773559
16.3,21.4,-2.73786997534609
16.4,21.4,-2.73514800815377
16.5,21.4,-2.73242766228544
16.6,21.4,-2.72969857599005
16.7,21.4,-2.72695021325294
16.8,21.4,-2.72417188321775
16.9,21.4,-2.72135277076044
17,21.4,-2.71848197253106
17.1,21.4,-2.7155485210506
17.2,21.4,-2.71254141479624
17.3,21.4,-2.70944965196685
17.4,21.4,-2.70626225545065
17.5,21.4,-2.70296830502691
17.6,21.4,-2.69955696947697
17.7,21.4,-2.69601752869306
17.8,21.4,-2.69233940474534
17.9,21.4,-2.68851219765801
18,21.4,-2.68452570171534
18.1,21.4,-2.68036993068764
18.2,21.4,-2.67603529438848
18.3,21.4,-2.67151474107075
18.4,21.4,-2.66680338816493
18.5,21.4,-2.6618967108755
18.6,21.4,-2.65679023439818
18.7,21.4,-2.65147966727761
18.8,21.4,-2.64596110180416
18.9,21.4,-2.64023104586439
19,21.4,-2.63428641523568
19.1,21.4,-2.62812455222756
19.2,21.4,-2.62174326592092
19.3,21.4,-2.6151408199631
19.4,21.4,-2.60831593547321
19.5,21.4,-2.60126782872183
19.6,21.4,-2.59399620877768
19.7,21.4,-2.58650126295845
19.8,21.4,-2.5787836810772
19.9,21.4,-2.57084467017969
20,21.4,-2.56268592572351
20.1,21.4,-2.55430963784564
20.2,21.4,-2.54571851737439
20.3,21.4,-2.53691576337962
20.4,21.4,-2.52790505196414
20.5,21.4,-2.5186905582192
20.6,21.4,-2.50927693520604
20.7,21.4,-2.49966928557419
20.8,21.4,-2.4898731696675
20.9,21.4,-2.47989460066637
21,21.4,-2.46974000416622
21.1,21.4,-2.45941621029226
21.2,21.4,-2.44893045746673
21.3,21.4,-2.4382903503699
21.4,21.4,-2.42750383842027
21.5,21.4,-2.41657921530216
21.6,21.4,-2.40552508627767
21.7,21.4,-2.39435033522358
21.8,21.4,-2.38306411429781
21.9,21.4,-2.37167582116849
22,21.4,-2.36019439948538
22.1,21.4,-2.34862684483099
22.2,21.4,-2.33697989030762
22.3,21.4,-2.32526039900964
22.4,21.4,-2.31347530998186
22.5,21.4,-2.30163156456801
22.6,21.4,-2.28973610411184
22.7,21.4,-2.2777958699571
22.8,21.4,-2.26581779786776
22.9,21.4,-2.2538087877319
23,21.4,-2.24177567869103
23.1,21.4,-2.22972522485744
23.2,21.4,-2.21766405964441
23.3,21.4,-2.20559867374651
23.4,21.4,-2.19353539509823
23.5,21.4,-2.18148035235057
23.6,21.4,-2.16943945100495
23.7,21.4,-2.15741836105848
23.8,21.4,-2.14542248560001
23.9,21.4,-2.13345692883188
24,21.4,-2.12152649274486
24.1,21.4,-2.10963565595905
24.2,21.4,-2.09778853385826
24.3,21.4,-2.0859888796964
24.4,21.4,-2.07424007599448
24.5,21.4,-2.06254509649643
24.6,21.4,-2.05090650023957
24.7,21.4,-2.03932643794206
24.8,21.4,-2.02780662538708
24.9,21.4,-2.01634832356422
25,21.4,-2.00495235838497
10,21.5,-3.06795799244292
10.1,21.5,-3.06118690389759
10.2,21.5,-3.05441581535225
10.3,21.5,-3.04764472680691
10.4,21.5,-3.04087363826157
10.5,21.5,-3.03410254971624
10.6,21.5,-3.0273314611709
10.7,21.5,-3.02056037262556
10.8,21.5,-3.01378928408022
10.9,21.5,-3.00701819553488
11,21.5,-3.00024710698954
11.1,21.5,-2.99347614293012
11.2,21.5,-2.98670596298212
11.3,21.5,-2.97993797653343
11.4,21.5,-2.9731743662177
11.5,21.5,-2.96641805222163
11.6,21.5,-2.95967258843093
11.7,21.5,-2.95294207122146
11.8,21.5,-2.946231094873
11.9,21.5,-2.93954468160955
12,21.5,-2.93288819189449
12.1,21.5,-2.92626727379392
12.2,21.5,-2.91968780859428
12.3,21.5,-2.91315583455915
12.4,21.5,-2.9066774967988
12.5,21.5,-2.90025899633965
12.6,21.5,-2.89390652923674
12.7,21.5,-2.8876262426837
12.8,21.5,-2.88142418859155
12.9,21.5,-2.87530626889958
13,21.5,-2.86927820317414
13.1,21.5,-2.86334549205529
13.2,21.5,-2.8575133621611
13.3,21.5,-2.85178674403066
13.4,21.5,-2.84617024914886
13.5,21.5,-2.84066811925256
13.6,21.5,-2.8352842036594
13.7,21.5,-2.83002195332838
13.8,21.5,-2.8248843833045
13.9,21.5,-2.81987403968895
14,21.5,-2.8149930100703
14.1,21.5,-2.81024290455616
14.2,21.5,-2.80562481414747
14.3,21.5,-2.8011393284159
14.4,21.5,-2.79678653592572
14.5,21.5,-2.79256598783034
14.6,21.5,-2.78847664847533
14.7,21.5,-2.78451623856835
14.8,21.5,-2.78068144482828
14.9,21.5,-2.77696840746901
15,21.5,-2.77337276657103
15.1,21.5,-2.76988966152332
15.2,21.5,-2.76651371277876
15.3,21.5,-2.76323906217808
15.4,21.5,-2.76005939039783
15.5,21.5,-2.75696790391519
15.6,21.5,-2.75395736430759
15.7,21.5,-2.75102012219932
15.8,21.5,-2.7481481179061
15.9,21.5,-2.74533289624057
16,21.5,-2.74256565091318
16.1,21.5,-2.73983723944953
16.2,21.5,-2.7371381913406
16.3,21.5,-2.73445875298069
16.4,21.5,-2.7317889135141
16.5,21.5,-2.72911841709556
16.6,21.5,-2.72643680000192
16.7,21.5,-2.72373342424644
16.8,21.5,-2.72099749700069
16.9,21.5,-2.71821810116852
17,21.5,-2.71538423142793
17.1,21.5,-2.71248481832779
17.2,21.5,-2.70950875837322
17.3,21.5,-2.706444947791
17.4,21.5,-2.70328230749725
17.5,21.5,-2.70000981529916
17.6,21.5,-2.696616538006
17.7,21.5,-2.69309165353791
17.8,21.5,-2.68942448199296
17.9,21.5,-2.68560452142327
18,21.5,-2.68162146414102
18.1,21.5,-2.67746522194444
18.2,21.5,-2.67312611228788
18.3,21.5,-2.66859715253105
18.4,21.5,-2.66387366319059
18.5,21.5,-2.65895132661248
18.6,21.5,-2.65382587513402
18.7,21.5,-2.64849322444139
18.8,21.5,-2.64294967396651
18.9,21.5,-2.63719193873746
19,21.5,-2.63121714167319
19.1,21.5,-2.62502283222478
19.2,21.5,-2.61860702661466
19.3,21.5,-2.61196819563172
19.4,21.5,-2.6051052675366
19.5,21.5,-2.59801766574145
19.6,21.5,-2.59070530645653
19.7,21.5,-2.58316858414106
19.8,21.5,-2.57540839574967
19.9,21.5,-2.56742615546966
20,21.5,-2.55922376590015
20.1,21.5,-2.55080362431969
20.2,21.5,-2.54216864869812
20.3,21.5,-2.53332224524686
20.4,21.5,-2.52426829721026
20.5,21.5,-2.51501118682112
20.6,21.5,-2.50555577428222
20.7,21.5,-2.49590736938464
20.8,21.5,-2.48607173961377
20.9,21.5,-2.47605510529157
21,21.5,-2.465864099155
21.1,21.5,-2.45550575847081
21.2,21.5,-2.44498752880281
21.3,21.5,-2.43431722197279
21.4,21.5,-2.4235029945408
21.5,21.5,-2.41255334733273
21.6,21.5,-2.4014770927522
21.7,21.5,-2.39028332181755
21.8,21.5,-2.37898139382825
21.9,21.5,-2.36758091357821
22,21.5,-2.35609097873603
22.1,21.5,-2.34451856726247
22.2,21.5,-2.33287036002641
22.3,21.5,-2.3211531678888
22.4,21.5,-2.30937387766101
22.5,21.5,-2.29753937845335
22.6,21.5,-2.28565655937614
22.7,21.5,-2.27373230953969
22.8,21.5,-2.26177351247457
22.9,21.5,-2.24978701583542
23,21.5,-2.23777960653031
23.1,21.5,-2.22575798643813
23.2,21.5,-2.2137287367387
23.3,21.5,-2.20169829589319
23.4,21.5,-2.18967293960264
23.5,21.5,-2.17765874428465
23.6,21.5,-2.16566156320719
23.7,21.5,-2.15368701413396
23.8,21.5,-2.14174044792036
23.9,21.5,-2.12982691653532
24,21.5,-2.11795116973619
24.1,21.5,-2.10611763390961
24.2,21.5,-2.09433037220601
24.3,21.5,-2.08259308564583
24.4,21.5,-2.07090910451667
24.5,21.5,-2.05928135032904
24.6,21.5,-2.04771232988681
24.7,21.5,-2.03620414167475
24.8,21.5,-2.02475844924258
24.9,21.5,-2.01337646134647
25,21.5,-2.0020589516645
10,21.6,-3.0597241653029
10.1,21.6,-3.05303518034072
10.2,21.6,-3.04634619537855
10.3,21.6,-3.03965721041637
10.4,21.6,-3.03296822545419
10.5,21.6,-3.02627924049201
10.6,21.6,-3.01959025552984
10.7,21.6,-3.01290127056766
10.8,21.6,-3.00621228560548
10.9,21.6,-2.9995233006433
11,21.6,-2.99283431568112
11.1,21.6,-2.98614545343174
11.2,21.6,-2.979457364655
11.3,21.6,-2.97277144810004
11.4,21.6,-2.96608987576176
11.5,21.6,-2.95941555718807
11.6,21.6,-2.95275203562594
11.7,21.6,-2.94610339681244
11.8,21.6,-2.93947422438861
11.9,21.6,-2.93286952993965
12,21.6,-2.92629466329022
12.1,21.6,-2.91975526186762
12.2,21.6,-2.91325719631954
12.3,21.6,-2.90680649427079
12.4,21.6,-2.90040929019289
12.5,21.6,-2.89407177447348
12.6,21.6,-2.88780013252883
12.7,21.6,-2.88160050091382
12.8,21.6,-2.87547892090071
12.9,21.6,-2.86944128379
13,21.6,-2.8634932985093
13.1,21.6,-2.85764045505989
13.2,21.6,-2.85188796942108
13.3,21.6,-2.8462407614932
13.4,21.6,-2.84070343212237
13.5,21.6,-2.83528021240669
13.6,21.6,-2.82997494102503
13.7,21.6,-2.82479105829762
13.8,21.6,-2.81973156863071
13.9,21.6,-2.81479900748673
14,21.6,-2.80999545181546
14.1,21.6,-2.80532250108576
14.2,21.6,-2.8007812356598
14.3,21.6,-2.79637223447049
14.4,21.6,-2.79209557544334
14.5,21.6,-2.78795079909299
14.6,21.6,-2.78393685510847
14.7,21.6,-2.78005139855553
14.8,21.6,-2.77629101546453
14.9,21.6,-2.77265174467191
15,21.6,-2.76912912488073
15.1,21.6,-2.76571819410253
15.2,21.6,-2.76241347141274
15.3,21.6,-2.75920899727465
15.4,21.6,-2.75609835098738
15.5,21.6,-2.75307463765067
15.6,21.6,-2.7501305174645
15.7,21.6,-2.74725823967573
15.8,21.6,-2.74444964322264
15.9,21.6,-2.74169617154042
16,21.6,-2.73898891696209
16.1,21.6,-2.7363186356358
16.2,21.6,-2.73367575567511
16.3,21.6,-2.73105042209686
16.4,21.6,-2.72843252266792
16.5,21.6,-2.72581170016558
16.6,21.6,-2.72317738948925
16.7,21.6,-2.72051885127474
16.8,21.6,-2.71782519131619
16.9,21.6,-2.71508539114001
17,21.6,-2.71228834404675
17.1,21.6,-2.70942287920786
17.2,21.6,-2.70647779175101
17.3,21.6,-2.70344187652553
17.4,21.6,-2.70030395307011
17.5,21.6,-2.69705289781451
17.6,21.6,-2.69367767619054
17.7,21.6,-2.69016736474092
17.8,21.6,-2.68651118218626
17.9,21.6,-2.68269852520125
18,21.6,-2.67871898472063
18.1,21.6,-2.67456237116519
18.2,21.6,-2.67021891017355
18.3,21.6,-2.66568168789656
18.4,21.6,-2.66094622690831
18.5,21.6,-2.65600841564611
18.6,21.6,-2.65086419253857
18.7,21.6,-2.64550967936319
18.8,21.6,-2.63994138164321
18.9,21.6,-2.63415622049803
19,21.6,-2.62815152493791
19.1,21.6,-2.62192505050524
19.2,21.6,-2.61547501951377
19.3,21.6,-2.60880010884372
19.4,21.6,-2.60189945284704
19.5,21.6,-2.59477268102719
19.6,21.6,-2.58741991568575
19.7,21.6,-2.57984175737326
19.8,21.6,-2.57203930913567
19.9,21.6,-2.56401419125158
20,21.6,-2.55576851241146
20.1,21.6,-2.54730487598514
20.2,21.6,-2.53862640603379
20.3,21.6,-2.52973671486016
20.4,21.6,-2.5206398917999
20.5,21.6,-2.51134052517713
20.6,21.6,-2.50184368128595
20.7,21.6,-2.49215487600876
20.8,21.6,-2.48228008292227
20.9,21.6,-2.47222572843975
21,21.6,-2.46199865138947
21.1,21.6,-2.4516060951295
21.2,21.6,-2.44105571131498
21.3,21.6,-2.430355517859
21.4,21.6,-2.41951387741294
21.5,21.6,-2.408539496894
21.6,21.6,-2.39744139479712
21.7,21.6,-2.38622886823196
21.8,21.6,-2.37491148258928
21.9,21.6,-2.36349904873867
22,21.6,-2.35200081758101
22.1,21.6,-2.34042374952081
22.2,21.6,-2.32877447343083
22.3,21.6,-2.31705974817589
22.4,21.6,-2.30528640857122
22.5,21.6,-2.29346129173102
22.6,21.6,-2.28159123476949
22.7,21.6,-2.2696830748008
22.8,21.6,-2.2577436433594
22.9,21.6,-2.24577973610379
23,21.6,-2.23379808794594
23.1,21.6,-2.22180534876858
23.2,21.6,-2.20980804775544
23.3,21.6,-2.19781257137154
23.4,21.6,-2.1858251433218
23.5,21.6,-2.17385178802769
23.6,21.6,-2.16189830676105
23.7,21.6,-2.14997026528947
23.8,21.6,-2.13807296247222
23.9,21.6,-2.12621139828209
24,21.6,-2.11439027048031
24.1,21.6,-2.1026139534574
24.2,21.6,-2.09088645836766
24.3,21.6,-2.0792114342354
24.4,21.6,-2.06759215935209
24.5,21.6,-2.05603150323214
24.6,21.6,-2.04453192068326
24.7,21.6,-2.03309545819411
24.8,21.6,-2.02172372731828
24.9,21.6,-2.01041788481582
25,21.6,-1.99917865236866
10,21.7,-3.05151513058852
10.1,21.7,-3.04490788470848
10.2,21.7,-3.03830063882845
10.3,21.7,-3.03169339294842
10.4,21.7,-3.02508614706838
10.5,21.7,-3.01847890118835
10.6,21.7,-3.01187165530832
10.7,21.7,-3.00526440942829
10.8,21.7,-2.99865716354825
10.9,21.7,-2.99204991766822
11,21.7,-2.98544267178819
11.1,21.7,-2.97883554685349
11.2,21.7,-2.97222918478668
11.3,21.7,-2.96562497373217
11.4,21.7,-2.95902507508009
11.5,21.7,-2.9524323877736
11.6,21.7,-2.94585044445492
11.7,21.7,-2.9392833202564
11.8,21.7,-2.93273558821428
11.9,21.7,-2.92621224930907
12,21.7,-2.91971864276064
12.1,21.7,-2.91326039539156
12.2,21.7,-2.90684336724476
12.3,21.7,-2.90047357534032
12.4,21.7,-2.89415714354499
12.5,21.7,-2.88790025164167
12.6,21.7,-2.88170907444188
12.7,21.7,-2.87558973789576
12.8,21.7,-2.86954827267081
12.9,21.7,-2.86359055946279
13,21.7,-2.85772229659456
13.1,21.7,-2.85194896346265
13.2,21.7,-2.84627576544162
13.3,21.7,-2.84070761182704
13.4,21.7,-2.83524909286031
13.5,21.7,-2.82990442903476
13.6,21.7,-2.82467744842452
13.7,21.7,-2.81957158074506
13.8,21.7,-2.8145898197979
13.9,21.7,-2.8097346904407
14,21.7,-2.80500825901851
14.1,21.7,-2.80041211439543
14.2,21.7,-2.79594732632889
14.3,21.7,-2.79161446314704
14.4,21.7,-2.78741359217065
14.5,21.7,-2.78334424330962
14.6,21.7,-2.77940535165858
14.7,21.7,-2.77559450706045
14.8,21.7,-2.7719081955215
14.9,21.7,-2.76834235517002
15,21.7,-2.76489242400088
15.1,21.7,-2.76155333931745
15.2,21.7,-2.75831951948699
15.3,21.7,-2.75518490426462
15.4,21.7,-2.75214297224128
15.5,21.7,-2.74918672780854
15.6,21.7,-2.74630873045821
15.7,21.7,-2.74350112872897
15.8,21.7,-2.74075566085093
15.9,21.7,-2.73806366955111
16,21.7,-2.73541614645436
16.1,21.7,-2.73280374700066
16.2,21.7,-2.73021679859538
16.3,21.7,-2.7276453455472
16.4,21.7,-2.72507917491482
16.5,21.7,-2.72250782876734
16.6,21.7,-2.71992064129601
16.7,21.7,-2.71730677242847
16.8,21.7,-2.71465522725068
16.9,21.7,-2.71195488658089
17,21.7,-2.70919454301147
17.1,21.7,-2.70636292500569
17.2,21.7,-2.70344872698304
17.3,21.7,-2.7004406430847
17.4,21.7,-2.69732739214117
17.5,21.7,-2.69409774987405
17.6,21.7,-2.69074058100697
17.7,21.7,-2.68724486137446
17.8,21.7,-2.68359970898899
17.9,21.7,-2.67979441981707
18,21.7,-2.67581848408524
18.1,21.7,-2.67166161150615
18.2,21.7,-2.66731393651437
18.3,21.7,-2.66276861369654
18.4,21.7,-2.65802136652651
18.5,21.7,-2.65306828835086
18.6,21.7,-2.64790552250751
18.7,21.7,-2.64252939568324
18.8,21.7,-2.63693661831059
18.9,21.7,-2.63112431641826
19,21.7,-2.62509002392578
19.1,21.7,-2.61883170128486
19.2,21.7,-2.61234777571854
19.3,21.7,-2.60563712901631
19.4,21.7,-2.59869910043944
19.5,21.7,-2.59153352440067
19.6,21.7,-2.58414072811088
19.7,21.7,-2.5765215170299
19.8,21.7,-2.56867719911297
19.9,21.7,-2.56060959954799
20,21.7,-2.55232103193471
20.1,21.7,-2.54381430455228
20.2,21.7,-2.53509274637114
20.3,21.7,-2.52616017460333
20.4,21.7,-2.51702088349381
20.5,21.7,-2.50767966627599
20.6,21.7,-2.49814179415326
20.7,21.7,-2.48841298791731
20.8,21.7,-2.47849942605415
20.9,21.7,-2.46840773988634
21,21.7,-2.45814497315144
21.1,21.7,-2.44771857411683
21.2,21.7,-2.43713639934691
21.3,21.7,-2.4264066716641
21.4,21.7,-2.41553795862905
21.5,21.7,-2.40453917206826
21.6,21.7,-2.39341953538597
21.7,21.7,-2.38218855060112
21.8,21.7,-2.37085598801378
21.9,21.7,-2.35943186338723
22,21.7,-2.34792557996942
22.1,21.7,-2.33634408068233
22.2,21.7,-2.32469394266966
22.3,21.7,-2.31298187306719
22.4,21.7,-2.3012146549611
22.5,21.7,-2.28939907373655
22.6,21.7,-2.27754191477868
